2022.03.30,09:00,1001.0,1004.5,1001.0,1004.0,6
2022.03.30,10:00,1004.1,1008.0,1004.1,1008.0,9
2022.03.30,11:00,1009.1,1010.3,1008.5,1009.0,13
2022.03.30,12:00,1009.2,1009.4,1008.9,1008.9,5
2022.03.30,14:00,1009.0,1009.6,1008.2,1008.9,11
2022.03.30,15:00,1008.2,1009.4,1008.0,1009.0,9
2022.03.30,16:00,1010.0,1010.6,1008.2,1008.6,30
2022.03.31,09:00,1011.9,1011.9,1008.8,1009.5,18
2022.03.31,10:00,1009.8,1010.3,1008.0,1009.1,24
2022.03.31,11:00,1009.0,1009.1,1007.5,1007.7,18
2022.03.31,12:00,1007.6,1008.5,1007.1,1008.5,6
2022.03.31,14:00,1009.2,1009.2,1007.9,1007.9,5
2022.03.31,15:00,1007.6,1007.9,1006.5,1007.7,28
2022.03.31,16:00,1007.3,1007.5,1006.8,1006.8,20
2022.04.01,09:00,1004.0,1005.0,1001.0,1003.8,33
2022.04.01,10:00,1003.5,1004.8,1002.3,1004.8,15
2022.04.01,11:00,1004.9,1005.5,1004.5,1005.5,15
2022.04.01,12:00,1005.0,1005.0,1005.0,1005.0,1
2022.04.01,14:00,1005.3,1007.2,1005.0,1007.2,18
2022.04.01,15:00,1007.3,1008.2,1006.6,1007.6,15
2022.04.01,16:00,1007.5,1008.1,1007.5,1007.8,11
2022.04.04,09:00,1010.3,1010.3,1008.0,1008.6,14
2022.04.04,10:00,1009.6,1009.6,1007.5,1009.0,30
2022.04.04,11:00,1008.4,1008.8,1006.0,1006.0,30
2022.04.04,12:00,1006.5,1006.9,1005.8,1005.8,13
2022.04.04,14:00,1006.0,1006.1,1004.7,1005.9,32
2022.04.04,15:00,1006.0,1006.7,1005.8,1006.0,23
2022.04.04,16:00,1006.5,1007.9,1006.2,1007.3,28
2022.04.05,09:00,1007.2,1008.3,1006.2,1008.0,14
2022.04.05,10:00,1008.3,1008.3,1006.7,1007.3,33
2022.04.05,11:00,1007.0,1007.4,1006.4,1007.4,13
2022.04.05,12:00,1006.4,1007.4,1006.4,1007.4,2
2022.04.05,14:00,1006.4,1008.4,1006.4,1007.9,20
2022.04.05,15:00,1008.0,1008.0,1004.6,1005.7,34
2022.04.05,16:00,1005.5,1005.8,1004.8,1005.3,15
2022.04.05,17:00,1005.1,1005.1,1005.1,1005.1,1
2022.04.07,09:00,1000.8,1000.9,998.5,998.9,30
2022.04.07,10:00,998.5,998.7,993.1,994.1,89
2022.04.07,11:00,993.1,993.6,990.8,991.3,48
2022.04.07,12:00,991.2,992.8,991.2,992.2,10
2022.04.07,14:00,993.2,994.5,993.0,993.3,27
2022.04.07,15:00,993.2,993.3,992.1,993.2,26
2022.04.07,16:00,992.5,993.2,991.9,993.2,17
2022.04.08,09:00,991.4,993.4,991.4,992.0,11
2022.04.08,10:00,992.3,992.3,987.0,989.4,61
2022.04.08,11:00,988.9,991.9,988.0,991.1,30
2022.04.08,12:00,991.5,992.0,991.4,991.6,6
2022.04.08,14:00,992.4,993.0,991.4,991.4,19
2022.04.08,15:00,992.5,993.5,992.5,992.6,32
2022.04.08,16:00,992.5,992.5,991.6,992.1,12
2022.04.11,09:00,987.7,987.7,984.5,986.6,28
2022.04.11,10:00,987.1,987.4,982.2,983.1,83
2022.04.11,11:00,982.5,985.4,982.5,984.7,39
2022.04.11,12:00,984.5,984.5,983.8,983.8,6
2022.04.11,14:00,983.5,988.6,983.2,986.8,73
2022.04.11,15:00,986.9,986.9,985.5,986.0,47
2022.04.11,16:00,986.5,987.4,986.1,986.6,27
2022.04.12,09:00,984.9,984.9,980.4,980.4,47
2022.04.12,10:00,980.9,983.2,980.1,982.2,60
2022.04.12,11:00,982.5,983.5,982.5,983.5,9
2022.04.12,12:00,983.0,984.8,983.0,984.8,13
2022.04.12,14:00,984.6,984.6,983.0,983.0,12
